trial_nr	onset	event_type	phase	response	nr_frames	prob1	prob2	n1	n2	choice	certainty	onset_abs	duration
96.0	811.5407057348639	stim	0		9	1.0	0.55	14.0	56.0			815.4652237298433	0.2997905369848013
96.0	811.8404962718487	stim	1		15	1.0	0.55	14.0	56.0			815.7650142668281	0.5000557261519134
96.0	812.3405519980006	stim	2		18	1.0	0.55	14.0	56.0			816.26506999298	0.6001382619142532
96.0	812.9406902599148	stim	3		45	1.0	0.55	14.0	56.0			816.8652082548942	1.4998588529415429
96.0	814.4405491128564	stim	4		9	1.0	0.55	14.0	56.0			818.3650671078358	0.30010703997686505
96.0	814.7406561528333	stim	5		15	1.0	0.55	14.0	56.0			818.6651741478126	0.50032639503479
96.0	815.240982547868	stim	6		17	1.0	0.55	14.0	56.0			819.1655005428474	0.5664030690677464
96.0	815.8073856169358	stim	7		9	1.0	0.55	14.0	56.0			819.7319036119152	0.3081395518966019
96.0	816.1091833219398	response	7	k		1.0	0.55	14.0	56.0			820.0337013169192	
96.0	816.1155251688324	choice	7		35					2.0		820.0400431638118	0.8641461571678519
96.0	816.9754434428178	response	7	l		1.0	0.55	14.0	56.0			820.8999614377972	
96.0	816.9796713260002	certainty	7		106						3.0	820.9041893209796	2.360905304783955
