chain	draw	value	Parameter	Option
1	359	-0.0025692665799055443	Prior mean	Safe
1	360	-0.009086022568611109	Prior mean	Safe
1	361	0.00029240396077022694	Prior mean	Safe
1	362	-0.00715867579644949	Prior mean	Safe
1	363	-0.00958406767223932	Prior mean	Safe
1	364	-0.002593037302210502	Prior mean	Safe
1	365	-0.007180081735690712	Prior mean	Safe
1	366	-0.005220035923947293	Prior mean	Safe
1	367	-0.00834525464883291	Prior mean	Safe
1	368	-0.0027257582862339784	Prior mean	Safe
1	369	-0.0017928341346262339	Prior mean	Safe
1	370	-0.004147315786371307	Prior mean	Safe
1	371	-0.012592670526286244	Prior mean	Safe
1	372	0.006756548236386174	Prior mean	Safe
1	373	-0.008338302067056097	Prior mean	Safe
1	374	-0.0010445359678976662	Prior mean	Safe
1	375	-0.006662729186400944	Prior mean	Safe
1	376	-0.001090342062404001	Prior mean	Safe
1	377	-0.01220096046752997	Prior mean	Safe
1	378	0.002080991497960318	Prior mean	Safe
1	379	-0.020346040783598397	Prior mean	Safe
1	380	-0.008777090209639793	Prior mean	Safe
1	381	-0.007827364467002655	Prior mean	Safe
1	382	-0.012248682341924924	Prior mean	Safe
1	383	-0.0006776719002982816	Prior mean	Safe
1	384	-0.02323751849055722	Prior mean	Safe
1	385	-0.0062015895300524156	Prior mean	Safe
1	386	-0.01713271248303308	Prior mean	Safe
1	387	-0.006953856435814346	Prior mean	Safe
1	388	-0.008649586234334405	Prior mean	Safe
1	389	-0.018251019676378787	Prior mean	Safe
1	390	0.007353918722583385	Prior mean	Safe
1	391	2.900588093495142e-06	Prior mean	Safe
1	392	-0.010755441456805606	Prior mean	Safe
1	393	0.004628987685034953	Prior mean	Safe
1	394	-0.0005424454318166661	Prior mean	Safe
1	395	0.00043523315697817583	Prior mean	Safe
1	396	-0.0037978944852897897	Prior mean	Safe
1	397	-0.005701567027038394	Prior mean	Safe
1	398	0.003498505256659148	Prior mean	Safe
1	399	0.0003891678696196853	Prior mean	Safe
1	400	0.003995267067495841	Prior mean	Safe
1	401	-0.002992379482034342	Prior mean	Safe
1	402	0.0009953859237441702	Prior mean	Safe
1	403	-0.010840678272700625	Prior mean	Safe
1	404	0.0030077893901256396	Prior mean	Safe
1	405	-0.013005055229824706	Prior mean	Safe
1	406	0.0017970553089917654	Prior mean	Safe
1	407	0.0002859455879050978	Prior mean	Safe
1	408	-0.0016036449526814324	Prior mean	Safe
1	409	-0.0007569158715364293	Prior mean	Safe
1	410	-0.0006992263315669369	Prior mean	Safe
1	411	-0.0012917758316033903	Prior mean	Safe
1	412	-0.002252052332331381	Prior mean	Safe
1	413	-0.01008032943987628	Prior mean	Safe
1	414	-0.001593036625329565	Prior mean	Safe
1	415	-0.004658406891730625	Prior mean	Safe
1	416	0.003224960309876899	Prior mean	Safe
1	417	-0.004193904425027681	Prior mean	Safe
1	418	-0.005813149165236661	Prior mean	Safe
1	419	0.012835928010243695	Prior mean	Safe
1	420	-0.005933160375896897	Prior mean	Safe
1	421	-0.013411585001405756	Prior mean	Safe
1	422	0.008339420919683234	Prior mean	Safe
1	423	-0.013506893438023346	Prior mean	Safe
1	424	-0.009857215616796493	Prior mean	Safe
1	425	-0.004002382200790364	Prior mean	Safe
1	426	-0.002410666460941391	Prior mean	Safe
1	427	-0.006312156153065976	Prior mean	Safe
1	428	0.0005519257186679533	Prior mean	Safe
1	429	0.007185512530460593	Prior mean	Safe
1	430	0.0021421893472429025	Prior mean	Safe
1	431	-0.011824993717144055	Prior mean	Safe
1	432	-0.00021363232533397054	Prior mean	Safe
1	433	-0.010855999790818064	Prior mean	Safe
1	434	0.0013790763058050739	Prior mean	Safe
1	435	-0.0028562278098158223	Prior mean	Safe
1	436	0.005535420366116435	Prior mean	Safe
1	437	-0.003004754145705742	Prior mean	Safe
1	438	-0.007949879129195248	Prior mean	Safe
1	439	-0.007818850033054351	Prior mean	Safe
1	440	-0.012757786118680678	Prior mean	Safe
1	441	0.012174690699228451	Prior mean	Safe
1	442	-0.008117873358308677	Prior mean	Safe
1	443	0.007517129091032157	Prior mean	Safe
1	444	-0.016073684215032646	Prior mean	Safe
1	445	0.0014246207586793226	Prior mean	Safe
1	446	-0.0003004246864750454	Prior mean	Safe
1	447	0.0018425098619814784	Prior mean	Safe
1	448	0.0005728485157325078	Prior mean	Safe
1	449	0.0019368833510638632	Prior mean	Safe
1	450	0.009095538781757381	Prior mean	Safe
1	451	-0.009121734714041358	Prior mean	Safe
1	452	-0.0027959403854011305	Prior mean	Safe
1	453	-0.0043390524739280924	Prior mean	Safe
1	454	-0.00024789001548940377	Prior mean	Safe
1	455	-0.011428266180169119	Prior mean	Safe
1	456	-0.005084310572255198	Prior mean	Safe
1	457	0.01303547616056306	Prior mean	Safe
1	458	-0.006797334699538878	Prior mean	Safe
1	459	0.003971094468344422	Prior mean	Safe
1	460	-0.001572130953742638	Prior mean	Safe
1	461	-0.006961788041255758	Prior mean	Safe
1	462	-0.011444635696574097	Prior mean	Safe
1	463	0.016569524101426307	Prior mean	Safe
1	464	-0.0006535410196959555	Prior mean	Safe
1	465	0.001633856692608833	Prior mean	Safe
1	466	-0.002258161996200124	Prior mean	Safe
1	467	-0.0023179024864069665	Prior mean	Safe
1	468	-0.002432136567970665	Prior mean	Safe
1	469	0.002790774412295683	Prior mean	Safe
1	470	-0.008503991672393975	Prior mean	Safe
1	471	-0.0038756854491708245	Prior mean	Safe
1	472	0.002001450613684887	Prior mean	Safe
1	473	-0.010317523993459936	Prior mean	Safe
1	474	-0.005440629585009977	Prior mean	Safe
1	475	-0.011246868397438672	Prior mean	Safe
1	476	0.0032205365916438233	Prior mean	Safe
1	477	-0.0020860197375467387	Prior mean	Safe
1	478	-0.0004476728258883716	Prior mean	Safe
1	479	0.002944455752179838	Prior mean	Safe
1	480	0.0015229750354013487	Prior mean	Safe
1	481	0.006693902046893458	Prior mean	Safe
1	482	0.011017633139186113	Prior mean	Safe
1	483	-0.005094477822570043	Prior mean	Safe
1	484	-0.013364642022918503	Prior mean	Safe
1	485	-0.003306263113114928	Prior mean	Safe
1	486	-0.02133783891800857	Prior mean	Safe
1	487	-0.013191687228476634	Prior mean	Safe
1	488	0.0006891937491168978	Prior mean	Safe
1	489	-0.018949565253147116	Prior mean	Safe
1	490	0.004360927546876418	Prior mean	Safe
1	491	0.00617934741007701	Prior mean	Safe
1	492	-0.003685552879093497	Prior mean	Safe
1	493	-0.01134995701832498	Prior mean	Safe
1	494	-0.005373683170742362	Prior mean	Safe
1	495	-0.002210840606123775	Prior mean	Safe
1	496	-0.008669728745811917	Prior mean	Safe
1	497	-0.016571018289254724	Prior mean	Safe
1	498	-0.005402319921636054	Prior mean	Safe
1	499	-0.008464925137397708	Prior mean	Safe
1	500	-0.018290831346419185	Prior mean	Safe
1	501	-0.003855526078297796	Prior mean	Safe
1	502	-0.004061168925852151	Prior mean	Safe
1	503	-8.433789511901567e-05	Prior mean	Safe
1	504	-0.0115169491568438	Prior mean	Safe
1	505	-0.008048496359648983	Prior mean	Safe
1	506	-0.00430568545947511	Prior mean	Safe
1	507	-0.002333595005338224	Prior mean	Safe
1	508	-0.008758267810234869	Prior mean	Safe
1	509	0.0008654827835770755	Prior mean	Safe
1	510	-0.0021159442024471387	Prior mean	Safe
1	511	-0.008819791672770805	Prior mean	Safe
1	512	-0.009884837689630905	Prior mean	Safe
1	513	-0.003668894015797793	Prior mean	Safe
1	514	-0.0015427028199369846	Prior mean	Safe
1	515	-0.0044857367482237795	Prior mean	Safe
1	516	-0.0035879418323671716	Prior mean	Safe
1	517	-0.008504901847950327	Prior mean	Safe
1	518	-0.019277718516308894	Prior mean	Safe
1	519	-0.0058255133166458676	Prior mean	Safe
1	520	-0.01305031615341908	Prior mean	Safe
1	521	0.0034661551687937033	Prior mean	Safe
1	522	0.0014723439133340994	Prior mean	Safe
1	523	0.0050871544853745765	Prior mean	Safe
1	524	0.0026854688311819456	Prior mean	Safe
1	525	-0.00639908231723135	Prior mean	Safe
1	526	0.0022872998491365723	Prior mean	Safe
1	527	-0.005047980172777753	Prior mean	Safe
1	528	-0.010679133025758117	Prior mean	Safe
1	529	-0.0184796795758737	Prior mean	Safe
1	530	0.0016831956890886969	Prior mean	Safe
1	531	0.0028073603301306746	Prior mean	Safe
1	532	-0.003925212402524797	Prior mean	Safe
1	533	0.0012823215809297623	Prior mean	Safe
1	534	-0.016585866801983845	Prior mean	Safe
1	535	0.0031184744198107404	Prior mean	Safe
1	536	0.007456501014092414	Prior mean	Safe
1	537	-0.009729870789080445	Prior mean	Safe
1	538	0.00869073053107707	Prior mean	Safe
1	539	0.00027651594846691586	Prior mean	Safe
1	540	-0.017118829951090746	Prior mean	Safe
1	541	-0.008581490340631631	Prior mean	Safe
1	542	-0.01030583073614507	Prior mean	Safe
1	543	-0.006912001529012432	Prior mean	Safe
1	544	-0.0168318730736745	Prior mean	Safe
1	545	-0.009954802890623764	Prior mean	Safe
1	546	0.00040480209924731404	Prior mean	Safe
1	547	0.005764100938297201	Prior mean	Safe
1	548	-0.0055828138066038	Prior mean	Safe
1	549	-0.007133230905184071	Prior mean	Safe
1	550	-0.005363797110696027	Prior mean	Safe
1	551	-0.011844131863790021	Prior mean	Safe
1	552	-0.0007008796101751515	Prior mean	Safe
1	553	-0.0029806227656759806	Prior mean	Safe
1	554	-0.007038363517331744	Prior mean	Safe
1	555	-0.006663680925599642	Prior mean	Safe
1	556	0.0007290175490778129	Prior mean	Safe
1	557	-0.005933331253446104	Prior mean	Safe
1	558	-0.01076926724351943	Prior mean	Safe
1	559	-0.011792208292430465	Prior mean	Safe
1	560	-0.01195000543377269	Prior mean	Safe
1	561	-0.01685537783355162	Prior mean	Safe
1	562	0.0026328149627392297	Prior mean	Safe
1	563	0.01004903663857762	Prior mean	Safe
1	564	-0.015905504848469844	Prior mean	Safe
1	565	-0.013392347579905655	Prior mean	Safe
1	566	-0.00102473784300091	Prior mean	Safe
1	567	-0.004520377646226656	Prior mean	Safe
1	568	0.0030605297666099636	Prior mean	Safe
1	569	-0.010800658718202943	Prior mean	Safe
1	570	5.59517040398846e-05	Prior mean	Safe
1	571	-0.0022575674295193253	Prior mean	Safe
1	572	-0.012357381473339653	Prior mean	Safe
1	573	0.0015487352322638575	Prior mean	Safe
1	574	-0.006947481036959148	Prior mean	Safe
1	575	-0.008637945952168345	Prior mean	Safe
1	576	-0.012143491557105342	Prior mean	Safe
1	577	-0.0037765222094746868	Prior mean	Safe
1	578	-0.003721047288792121	Prior mean	Safe
1	579	0.0010423561720959169	Prior mean	Safe
1	580	-0.009947910082813795	Prior mean	Safe
1	581	-0.003634286270918995	Prior mean	Safe
1	582	-0.004964299915249857	Prior mean	Safe
1	583	-0.0020240604760389646	Prior mean	Safe
1	584	-0.0030354180812950807	Prior mean	Safe
1	585	0.00034274205679081255	Prior mean	Safe
1	586	-0.010008895094207357	Prior mean	Safe
1	587	-0.010240258569894783	Prior mean	Safe
1	588	-0.01033873297927617	Prior mean	Safe
1	589	-0.02080861206497589	Prior mean	Safe
1	590	-0.010250258142507181	Prior mean	Safe
1	591	-0.003846552656971213	Prior mean	Safe
1	592	0.0008533572234249867	Prior mean	Safe
1	593	-0.003026924787773482	Prior mean	Safe
1	594	-0.007329895173897231	Prior mean	Safe
1	595	0.003006293449818476	Prior mean	Safe
1	596	-0.011755434447102904	Prior mean	Safe
1	597	-0.012227867976083669	Prior mean	Safe
1	598	-0.0013977137473888714	Prior mean	Safe
1	599	-0.0005314241779214093	Prior mean	Safe
1	600	-0.004511464060433031	Prior mean	Safe
1	601	-0.00780483972845207	Prior mean	Safe
1	602	-0.003191586149595735	Prior mean	Safe
1	603	-0.00037187055966095804	Prior mean	Safe
1	604	-0.003382456263216039	Prior mean	Safe
1	605	0.0018213350252563598	Prior mean	Safe
1	606	0.005588668444616982	Prior mean	Safe
1	607	-0.011977916731112943	Prior mean	Safe
1	608	0.004452625395515598	Prior mean	Safe
1	609	-0.0014199712052046494	Prior mean	Safe
1	610	-0.011728471006041746	Prior mean	Safe
1	611	0.0025681450956399144	Prior mean	Safe
1	612	-0.0044140624551351985	Prior mean	Safe
1	613	0.001071519959473583	Prior mean	Safe
1	614	-0.0059605364924793566	Prior mean	Safe
1	615	-0.009843144318049429	Prior mean	Safe
1	616	-0.009247718092263508	Prior mean	Safe
1	617	-0.003308849655080965	Prior mean	Safe
1	618	-0.0015629791520824108	Prior mean	Safe
1	619	-0.009569481872464883	Prior mean	Safe
1	620	-0.006318468127412891	Prior mean	Safe
1	621	-0.0035818318627013224	Prior mean	Safe
1	622	-0.002313492712589421	Prior mean	Safe
1	623	-0.004613689502987937	Prior mean	Safe
1	624	-0.0022177726437757565	Prior mean	Safe
1	625	-0.00045715954154821215	Prior mean	Safe
1	626	0.010215755303844068	Prior mean	Safe
1	627	0.0036511766317085153	Prior mean	Safe
1	628	-0.011519464220487337	Prior mean	Safe
1	629	-0.0028033205223808666	Prior mean	Safe
1	630	-0.0014352344435269336	Prior mean	Safe
1	631	-0.003420290837945752	Prior mean	Safe
1	632	0.0027237835787967523	Prior mean	Safe
1	633	-0.0038325719214523397	Prior mean	Safe
1	634	-0.001807939298538686	Prior mean	Safe
1	635	-0.009347107449025966	Prior mean	Safe
1	636	0.0033426391567553016	Prior mean	Safe
1	637	-0.011946242572378281	Prior mean	Safe
1	638	-0.014299557094089286	Prior mean	Safe
1	639	-0.012522378289469345	Prior mean	Safe
1	640	-0.014310075929761275	Prior mean	Safe
1	641	-0.0061616383842998095	Prior mean	Safe
1	642	-0.005392251235526143	Prior mean	Safe
1	643	-0.010644789303990349	Prior mean	Safe
1	644	-0.0038777447956555968	Prior mean	Safe
1	645	-0.00369484736765661	Prior mean	Safe
1	646	-0.015580881735486775	Prior mean	Safe
1	647	-0.004450066350889654	Prior mean	Safe
1	648	-0.012389536213560887	Prior mean	Safe
1	649	-0.004822137701832904	Prior mean	Safe
1	650	-0.0030513669311539203	Prior mean	Safe
1	651	-0.014961884853746237	Prior mean	Safe
1	652	0.00569110617969406	Prior mean	Safe
1	653	0.0010913579704710942	Prior mean	Safe
1	654	-0.016092657852676676	Prior mean	Safe
1	655	-0.012297681346395884	Prior mean	Safe
1	656	-0.007391268865789741	Prior mean	Safe
1	657	0.0006494368686868306	Prior mean	Safe
1	658	-0.014678403691721794	Prior mean	Safe
1	659	0.0012310322891780669	Prior mean	Safe
1	660	-0.016169804544088145	Prior mean	Safe
1	661	-0.01657298353066653	Prior mean	Safe
1	662	-0.007789242509382715	Prior mean	Safe
1	663	-0.006763475065306014	Prior mean	Safe
1	664	0.0028929749404720245	Prior mean	Safe
1	665	-0.0022139415050495383	Prior mean	Safe
1	666	1.630294111430058e-05	Prior mean	Safe
1	667	0.00040596145924812763	Prior mean	Safe
1	668	-0.002616469965449061	Prior mean	Safe
1	669	0.0036350027239422334	Prior mean	Safe
1	670	7.325690637057652e-05	Prior mean	Safe
1	671	-0.0014139356328760032	Prior mean	Safe
1	672	-0.0015881307350152389	Prior mean	Safe
1	673	-0.009409806537831324	Prior mean	Safe
1	674	-0.00838315768559643	Prior mean	Safe
1	675	-0.019603985896013105	Prior mean	Safe
1	676	-0.014332294328766263	Prior mean	Safe
1	677	-5.0682703475381924e-05	Prior mean	Safe
1	678	-0.01744574515564084	Prior mean	Safe
1	679	-0.006689711109731891	Prior mean	Safe
1	680	-0.005012817859008106	Prior mean	Safe
1	681	-0.0138021847429836	Prior mean	Safe
1	682	0.0030641521370294443	Prior mean	Safe
1	683	-0.0030234268833634987	Prior mean	Safe
1	684	-0.0065075251096208715	Prior mean	Safe
1	685	0.001484493637195011	Prior mean	Safe
1	686	-0.012044626394333636	Prior mean	Safe
1	687	-0.0034762976957332047	Prior mean	Safe
1	688	-0.005932170544657552	Prior mean	Safe
1	689	-0.0057590651598692436	Prior mean	Safe
1	690	0.0019744945748301516	Prior mean	Safe
1	691	-0.008326567508533451	Prior mean	Safe
1	692	-0.010141110868941403	Prior mean	Safe
1	693	-0.011860728039527086	Prior mean	Safe
1	694	-0.007130505281162151	Prior mean	Safe
1	695	-0.0036710468945281164	Prior mean	Safe
1	696	0.004140662021550256	Prior mean	Safe
1	697	0.0042120158359125045	Prior mean	Safe
1	698	-0.005215898637612442	Prior mean	Safe
1	699	-0.010147228118933264	Prior mean	Safe
1	700	-0.003564890049550179	Prior mean	Safe
1	701	0.011662634250938657	Prior mean	Safe
1	702	-0.005711117707090193	Prior mean	Safe
1	703	-0.007661352185511764	Prior mean	Safe
1	704	-8.794446004825596e-05	Prior mean	Safe
1	705	-0.0008456771169783571	Prior mean	Safe
1	706	-0.0036545703340874792	Prior mean	Safe
1	707	-0.014180284703912254	Prior mean	Safe
1	708	-0.013551046643590794	Prior mean	Safe
1	709	-0.010700803582169505	Prior mean	Safe
1	710	-0.0011307877768758946	Prior mean	Safe
1	711	0.000679813366619663	Prior mean	Safe
1	712	-0.014024021164912037	Prior mean	Safe
1	713	-0.007495641363298885	Prior mean	Safe
1	714	-0.007990451706553284	Prior mean	Safe
1	715	-0.009988346180639495	Prior mean	Safe
1	716	-0.006494175919935976	Prior mean	Safe
1	717	-0.005086150103480042	Prior mean	Safe
1	718	0.00127220470045105	Prior mean	Safe
1	719	-0.01336496950611988	Prior mean	Safe
1	720	-0.0037781746351455625	Prior mean	Safe
1	721	-0.00011065855621427432	Prior mean	Safe
1	722	5.614836897577496e-05	Prior mean	Safe
1	723	-0.008708889913415712	Prior mean	Safe
1	724	-0.00022060364747622226	Prior mean	Safe
1	725	-0.0018002991698300552	Prior mean	Safe
1	726	-0.013875321969412761	Prior mean	Safe
1	727	0.0028471108129545135	Prior mean	Safe
1	728	-0.013976808583715358	Prior mean	Safe
1	729	-0.01043930551558045	Prior mean	Safe
1	730	-0.006268241480448728	Prior mean	Safe
1	731	0.006124866905221197	Prior mean	Safe
1	732	-0.008875080711882965	Prior mean	Safe
1	733	-0.005883280514856833	Prior mean	Safe
1	734	-0.000549242459332161	Prior mean	Safe
1	735	-0.000715512192274845	Prior mean	Safe
1	736	-0.005190786892677657	Prior mean	Safe
1	737	-0.0032408608150507803	Prior mean	Safe
1	738	0.00019226644248856577	Prior mean	Safe
1	739	-0.010581293412846587	Prior mean	Safe
1	740	-0.01573038834388522	Prior mean	Safe
1	741	-0.009369556126326388	Prior mean	Safe
1	742	-0.0023568821629120036	Prior mean	Safe
1	743	-0.006676510838117417	Prior mean	Safe
1	744	-0.012707821362803986	Prior mean	Safe
1	745	-0.006126549101130824	Prior mean	Safe
1	746	-0.011954881490830441	Prior mean	Safe
1	747	-0.008434277703228537	Prior mean	Safe
1	748	-0.002198012433476369	Prior mean	Safe
1	749	-0.017963918117185892	Prior mean	Safe
1	750	-0.01926998966953653	Prior mean	Safe
1	751	0.0014120230281171892	Prior mean	Safe
1	752	-0.006930107265906955	Prior mean	Safe
1	753	-0.007794131849429902	Prior mean	Safe
1	754	-0.009051143916879218	Prior mean	Safe
1	755	-0.00922038999274032	Prior mean	Safe
1	756	-0.0030507956486125025	Prior mean	Safe
1	757	-0.011846001457095552	Prior mean	Safe
1	758	-0.0021082798339709264	Prior mean	Safe
1	759	-0.005422368220196837	Prior mean	Safe
1	760	-0.002136893326759738	Prior mean	Safe
1	761	-0.004352132494527373	Prior mean	Safe
1	762	-0.0020261637348741156	Prior mean	Safe
1	763	0.010065367764668355	Prior mean	Safe
1	764	-0.008232259255766067	Prior mean	Safe
1	765	-0.004094676827723837	Prior mean	Safe
1	766	-0.011041063456545933	Prior mean	Safe
1	767	-0.006707612706726944	Prior mean	Safe
1	768	-0.008615811456287918	Prior mean	Safe
1	769	-0.0048686024893260325	Prior mean	Safe
1	770	-0.0037313590170353255	Prior mean	Safe
1	771	0.00011265448869639608	Prior mean	Safe
1	772	-0.005060983741635125	Prior mean	Safe
1	773	-0.0019272429064663352	Prior mean	Safe
1	774	-0.0013585893690725367	Prior mean	Safe
1	775	0.004881220041061295	Prior mean	Safe
1	776	-0.007941825435528675	Prior mean	Safe
1	777	-0.007579941120445649	Prior mean	Safe
1	778	0.00024458871335114466	Prior mean	Safe
1	779	0.006796637301449627	Prior mean	Safe
1	780	-0.0005220272114488768	Prior mean	Safe
1	781	-0.002897675103657792	Prior mean	Safe
1	782	0.0009033152089744628	Prior mean	Safe
1	783	0.0035633664318866706	Prior mean	Safe
1	784	0.0012879260754258225	Prior mean	Safe
1	785	-0.008034637230584106	Prior mean	Safe
1	786	0.015545619093825541	Prior mean	Safe
1	787	-0.0079136191025992	Prior mean	Safe
1	788	0.005056002094325528	Prior mean	Safe
1	789	-0.012983109889690933	Prior mean	Safe
1	790	-0.0030873646236205675	Prior mean	Safe
1	791	-0.004160374701175363	Prior mean	Safe
1	792	-0.003506831354756548	Prior mean	Safe
1	793	0.00016436649149902637	Prior mean	Safe
1	794	-0.0013373941246009585	Prior mean	Safe
1	795	-0.004073194250596742	Prior mean	Safe
1	796	0.005016996044951574	Prior mean	Safe
1	797	0.0014583352198289153	Prior mean	Safe
1	798	-0.009213139336311885	Prior mean	Safe
1	799	0.005940556774986853	Prior mean	Safe
1	800	-0.004469143801509726	Prior mean	Safe
1	801	-0.009072234436598436	Prior mean	Safe
1	802	-0.004418279551964664	Prior mean	Safe
1	803	-0.008291475754712667	Prior mean	Safe
1	804	-0.005538344958669152	Prior mean	Safe
1	805	-0.009731539589863277	Prior mean	Safe
1	806	0.009483817229294568	Prior mean	Safe
1	807	-0.005329636314129738	Prior mean	Safe
1	808	0.00301020115347965	Prior mean	Safe
