chain	draw	Neural uncertainty	distance_to_risk_neutral
1	200	Low neural uncertainty	0.1635277137748267
1	201	High neural uncertainty	0.18215087497024884
1	201	Low neural uncertainty	0.166456654820248
1	202	High neural uncertainty	0.1872428192102412
1	202	Low neural uncertainty	0.1722978910783012
1	203	High neural uncertainty	0.1761830040265926
1	203	Low neural uncertainty	0.16393958424724223
1	204	High neural uncertainty	0.17770378398730774
1	204	Low neural uncertainty	0.1709999350162833
1	205	High neural uncertainty	0.17300721758078821
1	205	Low neural uncertainty	0.1655311053211445
1	206	High neural uncertainty	0.17978637320365998
1	206	Low neural uncertainty	0.17090344525525877
1	207	High neural uncertainty	0.1838109139643493
1	207	Low neural uncertainty	0.16184430845348163
1	208	High neural uncertainty	0.18276272106279118
1	208	Low neural uncertainty	0.16590745981547914
1	209	High neural uncertainty	0.1852123989930306
1	209	Low neural uncertainty	0.17234727178194253
1	210	High neural uncertainty	0.17948737024355327
1	210	Low neural uncertainty	0.15898026482477023
1	211	High neural uncertainty	0.18258557180786517
1	211	Low neural uncertainty	0.16268686454139614
1	212	High neural uncertainty	0.1792630279751324
1	212	Low neural uncertainty	0.1678831775294584
1	213	High neural uncertainty	0.1857662865896533
1	213	Low neural uncertainty	0.16924765458788554
1	214	High neural uncertainty	0.17770379309678405
1	214	Low neural uncertainty	0.16627365079649614
1	215	High neural uncertainty	0.17693451503288607
1	215	Low neural uncertainty	0.1689906108207227
1	216	High neural uncertainty	0.1826954554353721
1	216	Low neural uncertainty	0.16230942459984557
1	217	High neural uncertainty	0.18493977208517445
1	217	Low neural uncertainty	0.1719886530025435
1	218	High neural uncertainty	0.1750040105640803
1	218	Low neural uncertainty	0.1608142507766119
1	219	High neural uncertainty	0.1868154406970989
1	219	Low neural uncertainty	0.16799085748791087
1	220	High neural uncertainty	0.18038614294646263
1	220	Low neural uncertainty	0.1663417388495618
1	221	High neural uncertainty	0.17938299111694103
1	221	Low neural uncertainty	0.1729587836970576
1	222	High neural uncertainty	0.17517869825182864
1	222	Low neural uncertainty	0.16681412135112014
1	223	High neural uncertainty	0.17832933903595785
1	223	Low neural uncertainty	0.16161464695243904
1	224	High neural uncertainty	0.17354427902821007
1	224	Low neural uncertainty	0.16116171889099892
1	225	High neural uncertainty	0.18741668885632023
1	225	Low neural uncertainty	0.16367614547271753
1	226	High neural uncertainty	0.182487169653044
1	226	Low neural uncertainty	0.17375752955670087
1	227	High neural uncertainty	0.18567951135638408
1	227	Low neural uncertainty	0.1658995483084398
1	228	High neural uncertainty	0.18179911861591075
1	228	Low neural uncertainty	0.1654723681357698
1	229	High neural uncertainty	0.181474256110489
1	229	Low neural uncertainty	0.164678591522246
1	230	High neural uncertainty	0.1806199795988065
1	230	Low neural uncertainty	0.17340463825782124
1	231	High neural uncertainty	0.17900091397440912
1	231	Low neural uncertainty	0.16678476881127888
1	232	High neural uncertainty	0.1809472030124314
1	232	Low neural uncertainty	0.16844340771140323
1	233	High neural uncertainty	0.180390156529302
1	233	Low neural uncertainty	0.1709395230283147
1	234	High neural uncertainty	0.17932626709907834
1	234	Low neural uncertainty	0.1658844635472235
1	235	High neural uncertainty	0.18086052474456046
1	235	Low neural uncertainty	0.165792974441994
1	236	High neural uncertainty	0.17321317612497628
1	236	Low neural uncertainty	0.16460619219911932
1	237	High neural uncertainty	0.1801152134385762
1	237	Low neural uncertainty	0.17088047280710264
1	238	High neural uncertainty	0.18269677944777163
1	238	Low neural uncertainty	0.16014792226435762
1	239	High neural uncertainty	0.17872534870495396
1	239	Low neural uncertainty	0.16178090818981453
1	240	High neural uncertainty	0.18473639775030617
1	240	Low neural uncertainty	0.15933159032002175
1	241	High neural uncertainty	0.1803007867797632
1	241	Low neural uncertainty	0.16430033441615563
1	242	High neural uncertainty	0.1864148063914331
1	242	Low neural uncertainty	0.16719322130158035
1	243	High neural uncertainty	0.18661585701588532
1	243	Low neural uncertainty	0.1683753169478798
1	244	High neural uncertainty	0.18644638428367621
1	244	Low neural uncertainty	0.16692832385943085
1	245	High neural uncertainty	0.18013973140684483
1	245	Low neural uncertainty	0.1713350300203826
1	246	High neural uncertainty	0.18034280152135587
1	246	Low neural uncertainty	0.1626466753119582
1	247	High neural uncertainty	0.1767251433864021
1	247	Low neural uncertainty	0.1639518252681098
1	248	High neural uncertainty	0.18310628595262365
1	248	Low neural uncertainty	0.16099688121842723
1	249	High neural uncertainty	0.18375933225444246
1	249	Low neural uncertainty	0.1693336751038938
1	250	High neural uncertainty	0.18355316245227005
1	250	Low neural uncertainty	0.1650038661854241
1	251	High neural uncertainty	0.17777478092291574
1	251	Low neural uncertainty	0.16540624870847756
1	252	High neural uncertainty	0.1810089064654983
1	252	Low neural uncertainty	0.16834291943761637
1	253	High neural uncertainty	0.18002840993918795
1	253	Low neural uncertainty	0.17165028984988348
1	254	High neural uncertainty	0.1812527289737583
1	254	Low neural uncertainty	0.16433771529896268
1	255	High neural uncertainty	0.18188432530024784
1	255	Low neural uncertainty	0.17279370286368537
1	256	High neural uncertainty	0.1855057123570037
1	256	Low neural uncertainty	0.17114919322472313
1	257	High neural uncertainty	0.1829252446847305
1	257	Low neural uncertainty	0.16311325318297099
1	258	High neural uncertainty	0.1774862759952194
1	258	Low neural uncertainty	0.1681643571279207
1	259	High neural uncertainty	0.17678298841804485
1	259	Low neural uncertainty	0.16299080593590687
1	260	High neural uncertainty	0.1785946062170772
1	260	Low neural uncertainty	0.16795781013454697
1	261	High neural uncertainty	0.18121840936539627
1	261	Low neural uncertainty	0.16460538763869997
1	262	High neural uncertainty	0.18173234454734322
1	262	Low neural uncertainty	0.16310101261339266
1	263	High neural uncertainty	0.18143032743354648
1	263	Low neural uncertainty	0.1666298317289327
1	264	High neural uncertainty	0.18314917570021833
1	264	Low neural uncertainty	0.16194527214455817
1	265	High neural uncertainty	0.18468196467932277
1	265	Low neural uncertainty	0.1621133698506673
1	266	High neural uncertainty	0.1774820542604479
1	266	Low neural uncertainty	0.16215447161143923
1	267	High neural uncertainty	0.18087219712920433
1	267	Low neural uncertainty	0.16058493941466714
1	268	High neural uncertainty	0.18684895848580702
1	268	Low neural uncertainty	0.1587524712920986
1	269	High neural uncertainty	0.1895225730272694
1	269	Low neural uncertainty	0.16967535255281446
1	270	High neural uncertainty	0.17922611766298457
1	270	Low neural uncertainty	0.16680066771525315
1	271	High neural uncertainty	0.17614379056202104
1	271	Low neural uncertainty	0.1590691590636784
1	272	High neural uncertainty	0.18783177338104418
1	272	Low neural uncertainty	0.17283086458452096
1	273	High neural uncertainty	0.1843253226354156
1	273	Low neural uncertainty	0.16226552695280694
1	274	High neural uncertainty	0.18293461261491234
1	274	Low neural uncertainty	0.16114975661982292
1	275	High neural uncertainty	0.18359200504759143
1	275	Low neural uncertainty	0.16922868007937866
1	276	High neural uncertainty	0.18102451439000614
1	276	Low neural uncertainty	0.16660587191804171
1	277	High neural uncertainty	0.17618324922133777
1	277	Low neural uncertainty	0.159564016399266
1	278	High neural uncertainty	0.18062539710230485
1	278	Low neural uncertainty	0.1692984258546003
1	279	High neural uncertainty	0.18013329650400903
1	279	Low neural uncertainty	0.16818705218313632
1	280	High neural uncertainty	0.18489485084865562
1	280	Low neural uncertainty	0.16730857938099394
1	281	High neural uncertainty	0.18499423873634643
1	281	Low neural uncertainty	0.16584654385048953
1	282	High neural uncertainty	0.1843247460882543
1	282	Low neural uncertainty	0.16663480515505544
1	283	High neural uncertainty	0.183813712690817
1	283	Low neural uncertainty	0.16917334223497033
1	284	High neural uncertainty	0.1798185312377637
1	284	Low neural uncertainty	0.16726298940800177
1	285	High neural uncertainty	0.18000929093361215
1	285	Low neural uncertainty	0.16651585385725579
1	286	High neural uncertainty	0.17435041930964562
1	286	Low neural uncertainty	0.16567437735945964
1	287	High neural uncertainty	0.17673485908607808
1	287	Low neural uncertainty	0.16709371023253652
1	288	High neural uncertainty	0.1892156595818614
1	288	Low neural uncertainty	0.16089351225672252
1	289	High neural uncertainty	0.1710159595018987
1	289	Low neural uncertainty	0.16782713382682884
1	290	High neural uncertainty	0.17167582313049895
1	290	Low neural uncertainty	0.16245220870158358
1	291	High neural uncertainty	0.177468862994751
1	291	Low neural uncertainty	0.16051774499359703
1	292	High neural uncertainty	0.1845036303437118
1	292	Low neural uncertainty	0.17360353779971047
1	293	High neural uncertainty	0.1814457440959561
1	293	Low neural uncertainty	0.17122570059266048
1	294	High neural uncertainty	0.17745639892801424
1	294	Low neural uncertainty	0.16551938233860533
1	295	High neural uncertainty	0.18582080532991263
1	295	Low neural uncertainty	0.16101233651052008
1	296	High neural uncertainty	0.18399616207715985
1	296	Low neural uncertainty	0.1635701167530535
1	297	High neural uncertainty	0.17965881002240486
1	297	Low neural uncertainty	0.16586414276943778
1	298	High neural uncertainty	0.1811915792115235
1	298	Low neural uncertainty	0.1665819890688315
1	299	High neural uncertainty	0.18145575031279787
1	299	Low neural uncertainty	0.17574264187044591
1	300	High neural uncertainty	0.17621090938582112
1	300	Low neural uncertainty	0.15664251920966127
1	301	High neural uncertainty	0.18590925455998897
1	301	Low neural uncertainty	0.17365293312585312
1	302	High neural uncertainty	0.17861438395222404
1	302	Low neural uncertainty	0.16076997381619634
1	303	High neural uncertainty	0.16897478115752537
1	303	Low neural uncertainty	0.16767809982664042
1	304	High neural uncertainty	0.17539256223378372
1	304	Low neural uncertainty	0.16821305430439468
1	305	High neural uncertainty	0.18216886682371544
1	305	Low neural uncertainty	0.15758269533113844
1	306	High neural uncertainty	0.17418196008899223
1	306	Low neural uncertainty	0.1594397317530135
1	307	High neural uncertainty	0.18442831862430276
1	307	Low neural uncertainty	0.16762749506524624
1	308	High neural uncertainty	0.18649270447519
1	308	Low neural uncertainty	0.1706954746593776
1	309	High neural uncertainty	0.17222971359150738
1	309	Low neural uncertainty	0.16332748426084276
1	310	High neural uncertainty	0.18162923015286034
1	310	Low neural uncertainty	0.16570934573823773
1	311	High neural uncertainty	0.17967199149173296
1	311	Low neural uncertainty	0.16415164355617176
1	312	High neural uncertainty	0.181247706107839
1	312	Low neural uncertainty	0.15837032869517917
1	313	High neural uncertainty	0.17703014975366177
1	313	Low neural uncertainty	0.16609164937772092
1	314	High neural uncertainty	0.17669851860313862
1	314	Low neural uncertainty	0.16537808919095096
1	315	High neural uncertainty	0.17790537499064446
1	315	Low neural uncertainty	0.16678580925516298
1	316	High neural uncertainty	0.1825964669291798
1	316	Low neural uncertainty	0.16395451585820323
1	317	High neural uncertainty	0.17936425581937823
1	317	Low neural uncertainty	0.16234164632170123
1	318	High neural uncertainty	0.17271279216294985
1	318	Low neural uncertainty	0.16569099576586635
1	319	High neural uncertainty	0.1855246798106371
1	319	Low neural uncertainty	0.163818839570047
1	320	High neural uncertainty	0.18457027168400794
1	320	Low neural uncertainty	0.167518809634808
1	321	High neural uncertainty	0.18530825146280785
1	321	Low neural uncertainty	0.16177674736669817
1	322	High neural uncertainty	0.17545309824589803
1	322	Low neural uncertainty	0.16065666059081185
1	323	High neural uncertainty	0.18196715246943618
1	323	Low neural uncertainty	0.17130406043914825
1	324	High neural uncertainty	0.18915025853542983
1	324	Low neural uncertainty	0.17729329738675623
1	325	High neural uncertainty	0.18140511807423224
1	325	Low neural uncertainty	0.15796342193983476
1	326	High neural uncertainty	0.18120141835499004
1	326	Low neural uncertainty	0.16468700269859804
1	327	High neural uncertainty	0.18477997997586595
1	327	Low neural uncertainty	0.17381295227259413
1	328	High neural uncertainty	0.19187696260488638
1	328	Low neural uncertainty	0.16419406470565018
1	329	High neural uncertainty	0.17820662439051072
1	329	Low neural uncertainty	0.16251847130126587
1	330	High neural uncertainty	0.17592048497933005
1	330	Low neural uncertainty	0.15960477351451144
1	331	High neural uncertainty	0.1797769224892725
1	331	Low neural uncertainty	0.16310407687766523
1	332	High neural uncertainty	0.18046555330841502
1	332	Low neural uncertainty	0.16217137734040252
1	333	High neural uncertainty	0.17981136974357062
1	333	Low neural uncertainty	0.1656303112312024
1	334	High neural uncertainty	0.17991467918735307
1	334	Low neural uncertainty	0.16422618137412362
1	335	High neural uncertainty	0.1775373937198573
1	335	Low neural uncertainty	0.16477309383201377
1	336	High neural uncertainty	0.18366524298329048
1	336	Low neural uncertainty	0.16327357533714154
1	337	High neural uncertainty	0.1792859164960215
1	337	Low neural uncertainty	0.15585529861571973
1	338	High neural uncertainty	0.1823416557219051
1	338	Low neural uncertainty	0.1621180189278727
1	339	High neural uncertainty	0.17557318926709262
1	339	Low neural uncertainty	0.166307357497068
1	340	High neural uncertainty	0.17525248416639835
1	340	Low neural uncertainty	0.16689679421972578
1	341	High neural uncertainty	0.1723249194639235
1	341	Low neural uncertainty	0.1546816542021285
1	342	High neural uncertainty	0.1894813515384831
1	342	Low neural uncertainty	0.17223680551185666
1	343	High neural uncertainty	0.17566536465420404
1	343	Low neural uncertainty	0.16199351348818108
1	344	High neural uncertainty	0.18446134154629157
1	344	Low neural uncertainty	0.16851458519189863
1	345	High neural uncertainty	0.18514137954726337
1	345	Low neural uncertainty	0.1690748357049416
1	346	High neural uncertainty	0.18293114631862537
1	346	Low neural uncertainty	0.16619984294553897
1	347	High neural uncertainty	0.1821179469755643
1	347	Low neural uncertainty	0.15973514147853154
1	348	High neural uncertainty	0.18156207280197623
1	348	Low neural uncertainty	0.17167821534755542
1	349	High neural uncertainty	0.1798629076392292
